Product Name,Price,Category
Schogetten čokolada noisettes 100 g,"1,75 €",cokolade praline i bombonijere 
Kinder surprise čokoladno jaje za djevojčice 20 g,"1,77 €",cokolade praline i bombonijere 
Kinder bueno white čokoladni desert 39 g,"1,35 €",cokolade praline i bombonijere 
Kraš tortica original 25 g,"0,62 €",cokolade praline i bombonijere 
Milka čokolada schoko&keks 300 g,"6,49 €",cokolade praline i bombonijere 
Kraš bananko čokoladni desert 30 g,"0,55 €",cokolade praline i bombonijere 
Milka thank you 110 g,"4,95 €",cokolade praline i bombonijere 
Milka praline s lješnjakom 110 g,"5,25 €",cokolade praline i bombonijere 
Toblerone čokolada milk 35g,"1,17 €",cokolade praline i bombonijere 
Schogetten Čokolada Tamna 100 g,"1,75 €",cokolade praline i bombonijere 
Ferrero rocher čokoladni desert 200 g,"7,35 €",cokolade praline i bombonijere 
"Milka nussini lješnjak 31,5 g","0,85 €",cokolade praline i bombonijere 
Zentis marcipan 100 g,"2,19 €",cokolade praline i bombonijere 
Milka čokolada jagoda 300 g,"6,19 €",cokolade praline i bombonijere 
Ferrero rocher diamant 50 g,"1,99 €",cokolade praline i bombonijere 
Adria rum desert 120g,"1,17 €",cokolade praline i bombonijere 
Milka čokolada grožđice i lješnjaci 270 g,"6,99 €",cokolade praline i bombonijere 
"Nestle fitness žitna pločica 23,5 g","0,79 €",cokolade praline i bombonijere 
"Nestle fitness žitna pločica s čokoladom i bananom 23,5 g","0,79 €",cokolade praline i bombonijere 
Sweet co s narančinom korom 100g,"1,87 €",cokolade praline i bombonijere 
Sweet co čokolada tamna 100 g,"1,99 €",cokolade praline i bombonijere 
Kraš tortica crunchy 21 g,"0,59 €",cokolade praline i bombonijere 
Kraš čoksa čokolada banana & biscuit 68 g,"1,49 €",cokolade praline i bombonijere 
Milka choco wafer 270 g,"6,99 €",cokolade praline i bombonijere 
Kinder schoko–bons 125 g,"3,92 €",cokolade praline i bombonijere 
Kinder čokolada 50 g,"1,45 €",cokolade praline i bombonijere 
Kinder čokolada 100 g,"2,32 €",cokolade praline i bombonijere 
Kinder surprise jaje 20 g,"1,77 €",cokolade praline i bombonijere 
Lindt tamna čokolada 70% kakaa 100 g,"3,05 €",cokolade praline i bombonijere 
Lindt tamna čokolada s narančom 100 g,"3,15 €",cokolade praline i bombonijere 
Kraš dorina čokolada lješnjak cijeli 220 g,"5,39 €",cokolade praline i bombonijere 
Kandit choco banana čokoladni desert 280 g,"2,79 €",cokolade praline i bombonijere 
Sweet co čokolada s kakao keksom 100 g,"1,42 €",cokolade praline i bombonijere 
Kandi mliječna čokolada 80 g,"1,03 €",cokolade praline i bombonijere 
Milka choco cow 120 g,"2,19 €",cokolade praline i bombonijere 
Milka alpine milk čokolada 270 g,"6,49 €",cokolade praline i bombonijere 
Kandit čokolada banana mini 120 g,"2,02 €",cokolade praline i bombonijere 
Milka čokolada triolade 280 g,"6,99 €",cokolade praline i bombonijere 
Kinder joy mliječna čokolada 20 g,"1,77 €",cokolade praline i bombonijere 
Kraš čokolada životinjsko carstvo 15 g,"0,74 €",cokolade praline i bombonijere 
Sweet co čokolada kikiriki i grožđice 100 g,"1,45 €",cokolade praline i bombonijere 
Milka oreo čokolada 100 g,"2,65 €",cokolade praline i bombonijere 
Milka čokolada bijela 100 g,"2,65 €",cokolade praline i bombonijere 
"Milka čokolada milkinis 87,5 g","2,59 €",cokolade praline i bombonijere 
Milka čokolada s jagodom 100 g,"2,65 €",cokolade praline i bombonijere 
Kraš čoksa čokolada creamy milk 68 g,"1,49 €",cokolade praline i bombonijere 
Kandit rum pločice 45 g,"0,82 €",cokolade praline i bombonijere 
Kraš dorina čokolada s rižom 220 g,"5,25 €",cokolade praline i bombonijere 
Dorina čokolada mliječna 220 g,"5,25 €",cokolade praline i bombonijere 
Nestle kit kat vafel chunky 40 g,"1,52 €",cokolade praline i bombonijere 
Milka čokolada cheesecake 300 g,"7,35 €",cokolade praline i bombonijere 
Kraš dorina čokolada noisette 220 g,"5,25 €",cokolade praline i bombonijere 
Kraš griotte praline s alkoholno punjenjem i višnjom 204 g,"8,75 €",cokolade praline i bombonijere 
Milka oreo čokolada 300 g,"6,35 €",cokolade praline i bombonijere 
Kraš dorina čokolada keks 220 g,"5,25 €",cokolade praline i bombonijere 
Kraš dorina čokolada mliječna 250 g,"5,25 €",cokolade praline i bombonijere 
Lion standard 42 g,"1,45 €",cokolade praline i bombonijere 
"Nestle kit kat vafl 41,5 g","1,52 €",cokolade praline i bombonijere 
Kandit čokoladne praline 280 g,"4,15 €",cokolade praline i bombonijere 
Zvečevo čokolada volim te višnja jagoda malina 100 g,"1,39 €",cokolade praline i bombonijere 
Kandit kandi čokolada s rižom 75 g,"1,79 €",cokolade praline i bombonijere 
Kandit desert chef bijela čokolada za jelo i kuhanje 200 g,"5,55 €",cokolade praline i bombonijere 
Corny big milk dark&white 40 g,"1,32 €",cokolade praline i bombonijere 
Kandit kandi čokolada s rižom 300 g,"5,55 €",cokolade praline i bombonijere 
Corny big banana 50 g,"1,32 €",cokolade praline i bombonijere 
Corny big čokolada 50 g,"1,32 €",cokolade praline i bombonijere 
Kraš dorina ledena čokolada 100 g,"1,29 €",cokolade praline i bombonijere 
Milka čokolada noisette 270 g,"7,35 €",cokolade praline i bombonijere 
Milka čokolada cijeli lješnjak 270 g,"7,35 €",cokolade praline i bombonijere 
Corny big žitna pločica s brusnicom 50 g,"1,32 €",cokolade praline i bombonijere 
Merci bombonijera 250 g,"7,35 €",cokolade praline i bombonijere 
Kandit kandi extra čokolada 30 g,"0,39 €",cokolade praline i bombonijere 
Sweet co čokolada mliječna 100 g,"1,19 €",cokolade praline i bombonijere 
Kandit čokolada kikiriki 35 g,"0,39 €",cokolade praline i bombonijere 
Kandit kandi kokos čokolada 30 g,"0,39 €",cokolade praline i bombonijere 
Kandit čokoladne praline 200 g,"2,92 €",cokolade praline i bombonijere 
M&m’s peanut 45 g,"1,09 €",cokolade praline i bombonijere 
M&m choco 45 g,"1,09 €",cokolade praline i bombonijere 
Kandi riki čokolada s rižom original 200 g,"4,22 €",cokolade praline i bombonijere 
"Milky Way Čokolada Milk 21,5 g","0,89 €",cokolade praline i bombonijere 
Kinder čokolada 150 g,"3,19 €",cokolade praline i bombonijere 
Milka čokoladni desert punjen musseom 128 g,"1,09 €",cokolade praline i bombonijere 
Mars čokoladica 51 g,"1,15 €",cokolade praline i bombonijere 
Twix čokoladica 50 g,"1,15 €",cokolade praline i bombonijere 
"Snickers creamy 36,5g","1,22 €",cokolade praline i bombonijere 
Čokoladni desert 147 g s narančom milka,"1,09 €",cokolade praline i bombonijere 
Snickers čokoladica classic 50 g,"1,15 €",cokolade praline i bombonijere 
Kandit kakao prah dessert cheff 100 g,"2,42 €",cokolade praline i bombonijere 
Twix bijela čokolada 46 g,"1,15 €",cokolade praline i bombonijere 
Milka choco minis keks 150 g,"2,32 €",cokolade praline i bombonijere 
Zvečevo mikado mliječna čokolada s rižom 300 g,"4,72 €",cokolade praline i bombonijere 
Kraš dorina čokolada napolitanke 290 g,"5,39 €",cokolade praline i bombonijere 
Bounty čokoladica 58 g,"1,45 €",cokolade praline i bombonijere 
Kraš bajadera 300 g,"12,89 €",cokolade praline i bombonijere 
Kraš dorina čokolada za jelo i kuhanje 100 g,"1,69 €",cokolade praline i bombonijere 
Ritter čokolada sport marzipan 100 g,"2,42 €",cokolade praline i bombonijere 
Kraš dorina čokolada s keksom 80 g,"2,12 €",cokolade praline i bombonijere 
Barni biskvitni desert s čokoladnim punjenjem 150 g,"3,59 €",cokolade praline i bombonijere 
"Snickers super 112,5 g","1,49 €",cokolade praline i bombonijere 
Dorina čokolada s rižom 75 g,"2,12 €",cokolade praline i bombonijere 
Twix xtra čokoladni snack 75 g,"1,57 €",cokolade praline i bombonijere 
Storck toffifee čokoladni desert 125 g,"3,19 €",cokolade praline i bombonijere 
Mars čokoladni snack 70,"1,57 €",cokolade praline i bombonijere 
Ritter čokolada sport praline 100 g,"2,42 €",cokolade praline i bombonijere 
Ritter čokolada sport hazelnuts 100 g,"2,42 €",cokolade praline i bombonijere 
Kraš bajadera 200 g,"8,65 €",cokolade praline i bombonijere 
Kandit confettino čikolada 100 g,"1,89 €",cokolade praline i bombonijere 
M&m's bomboni s čokoladom i kikirikijem 90 g,"2,15 €",cokolade praline i bombonijere 
Jaffa munchmallow classic čokoladni desert 105 g,"1,65 €",cokolade praline i bombonijere 
Kraš dorina čokolada napolitanke 100 g,"2,19 €",cokolade praline i bombonijere 
Čokolada milka 80 g s lješnjacima,"2,22 €",cokolade praline i bombonijere 
Milka čokolada mliječna 80 g,"1,03 €",cokolade praline i bombonijere 
Milka choco sticks keks 112 g,"2,32 €",cokolade praline i bombonijere 
Braco čokolada 75 g,"1,35 €",cokolade praline i bombonijere 
Kraš dorina domaćica čokolada 105 g,"2,19 €",cokolade praline i bombonijere 
Raffaello 150 g,"4,99 €",cokolade praline i bombonijere 
Seka čokolada 75 g,"1,35 €",cokolade praline i bombonijere 
Čokolada milka 80 g s noisette,"2,22 €",cokolade praline i bombonijere 
Čokoladni Djed Božićnjak 150G,"1,50 €",cokolade praline i bombonijere 
Kraš Bajadera 150G,"6,29 €",cokolade praline i bombonijere 
Ricola Bomboni Original 40 g,"1,69 €",bomboni i zvakace gume 
Ricola lemon mint 40 g,"1,69 €",bomboni i zvakace gume 
Ricola brusnica 40 g,"1,69 €",bomboni i zvakace gume 
Ricola bazga 40 g,"1,69 €",bomboni i zvakace gume 
Ricola ginger orange mint 40 g,"1,69 €",bomboni i zvakace gume 
Cedevita bombon naranča 18 g,"0,74 €",bomboni i zvakace gume 
Cedevita bombon limun 18 g,"0,74 €",bomboni i zvakace gume 
Cedevita Bombon Šumsko Voće 18g,"0,73 €",bomboni i zvakace gume 
Cedevita bomboni naranča xxl 60 g,"1,89 €",bomboni i zvakace gume 
Cedevita Bombon Voćni Miks XXL 60g,"1,89 €",bomboni i zvakace gume 
Ki-ki bomboni tutti frutti 200 g,"2,39 €",bomboni i zvakace gume 
Kraš mentol bomboni 80 g,"1,45 €",bomboni i zvakace gume 
Kraš bomboni 505 s crtom bez šećera 80 g,"1,45 €",bomboni i zvakace gume 
Cedevita puc puc šumsko voće pucketavi prah 5 g,"0,46 €",bomboni i zvakace gume 
Cedevita kids puc puc banana 5 g,"0,46 €",bomboni i zvakace gume 
Cedevita puc puc jagoda pucketavi prah 5 g,"0,46 €",bomboni i zvakace gume 
Tic tac bomboni mint 18 g,"0,96 €",bomboni i zvakace gume 
Tic tac bomboni naranča 18 g,"0,96 €",bomboni i zvakace gume 
Tic tac bomboni fruity mix 18 g,"0,96 €",bomboni i zvakace gume 
Fishermans original bomboni 25 g,"1,89 €",bomboni i zvakace gume 
Vau vau bomboni 20 g,"1,39 €",bomboni i zvakace gume 
Rondo c bomboni tvrdi 28 g,"0,65 €",bomboni i zvakace gume 
Chupa chups fruit lizalica 12 g,"0,48 €",bomboni i zvakace gume 
Mamba karamele 106 g,"1,45 €",bomboni i zvakace gume 
Bebeto bomboni wacky sticks jagoda i vanilija 75 g,"1,25 €",bomboni i zvakace gume 
Mentos fruit bomboni 38 g,"0,85 €",bomboni i zvakace gume 
Airwaves black mint 10/1,"1,05 €",bomboni i zvakace gume 
Airwaves menthol & eucalyptus 10/1,"1,05 €",bomboni i zvakace gume 
Airwaves extreeme žvakaća guma 14 g,"1,05 €",bomboni i zvakace gume 
Airwaves cherry mentol 14 g,"1,05 €",bomboni i zvakace gume 
Airways žvakaća guma crni ribizl 14 g,"1,05 €",bomboni i zvakace gume 
Orbit sweetmint 10/1,"1,09 €",bomboni i zvakace gume 
Orbit žvakaća guma peppermint 14 g,"1,09 €",bomboni i zvakace gume 
Orbit žvakaća guma spearmint 14 g,"1,09 €",bomboni i zvakace gume 
Orbit white classic 14 g,"1,05 €",bomboni i zvakace gume 
Orbit žvake dražeje blueberry,"1,09 €",bomboni i zvakace gume 
Orbit žvake dražeje eucalyptus 14 g,"1,09 €",bomboni i zvakace gume 
Orbit žvake dražeje white spearmint,"1,05 €",bomboni i zvakace gume 
Orbit mints bomboni 28 g,"1,15 €",bomboni i zvakace gume 
Orbit fresh mint tvrdi bomboni 28 g,"1,15 €",bomboni i zvakace gume 
Orbit žvake dražeje white 14 g,"1,05 €",bomboni i zvakace gume 
Orbit žvake dražeje winterfresh,"1,09 €",bomboni i zvakace gume 
"Pez bomboni fruit refil 8,5 g","0,27 €",bomboni i zvakace gume 
Chupa chups bomboni gumeni explosion trešnja 10 g,"0,23 €",bomboni i zvakace gume 
Noire bomboni 100g,"0,99 €",bomboni i zvakace gume 
Herba original bomboni 48g,"0,79 €",bomboni i zvakace gume 
Herba naranča bomboni 48g,"0,79 €",bomboni i zvakace gume 
Lizalica melody pops chupa chups 15g,"0,63 €",bomboni i zvakace gume 
Sumi mega tattoo bomboni 74 g,"1,82 €",bomboni i zvakace gume 
"Orbit bubblemint refreshers žvakaća guma 15,6g","0,97 €",bomboni i zvakace gume 
Orbit refresher's spearmint 18 g,"0,97 €",bomboni i zvakace gume 
Fishermans Bomboni Friend Mint Bez Šećera 25 g,"1,89 €",bomboni i zvakace gume 
Orbit Žvake White Raspberry Pomegranate 14 g,"1,05 €",bomboni i zvakace gume 
"Orbit refresh. tropi.dr. gum. za žvak. 15,6g","0,97 €",bomboni i zvakace gume 
Chupa chups lizalica,"0,85 €",bomboni i zvakace gume 
Airwaves draž.ging.lime gum. za žvak. 14g,"1,05 €",bomboni i zvakace gume 
Kraš lizli čokoladna lizalica 15 g,"0,70 €",bomboni i zvakace gume 
Nestle smarties bomboni 38 g,"1,45 €",bomboni i zvakace gume 
Kraš 505 s crtom bomboni tvrdi 100 g,"1,25 €",bomboni i zvakace gume 
Kraš pepermint bomboni čokoladnim punjenjem 100 g,"1,35 €",bomboni i zvakace gume 
Kraš bronhi bomboni karamela 200 g,"2,62 €",bomboni i zvakace gume 
Kandit laringo karamele 100 g,"1,27 €",bomboni i zvakace gume 
Doces mentol bomboni 100g,"0,62 €",bomboni i zvakace gume 
Juicy fruit cola tape guma za žvak. 56g,"1,49 €",bomboni i zvakace gume 
Bebeto bomboni spaghetti apple 80 g,"1,09 €",bomboni i zvakace gume 
Bebeto bomboni spaghetti rainbow 80 g,"1,09 €",bomboni i zvakace gume 
Bebeto gumeni bomboni spaghetti cola 80 g,"1,09 €",bomboni i zvakace gume 
Laringo bomboni pepermint i kadulja 100 g,"1,27 €",bomboni i zvakace gume 
Werther's original bomboni tvrdi 90 g,"1,45 €",bomboni i zvakace gume 
Bebeto gumeni bomboni spaghetti straw 80 g,"1,09 €",bomboni i zvakace gume 
Kandit confettino bomboni 30 g,"1,17 €",bomboni i zvakace gume 
Hitschies bomboni kiseli krakovi hobotnice 125 g,"2,12 €",bomboni i zvakace gume 
Hitschies bomboni original mix 125 g,"2,59 €",bomboni i zvakace gume 
Kraš bronhi bomboni 100 g,"1,52 €",bomboni i zvakace gume 
Kraš ki ki gumeni bomboni gumioza zmije xxl 100 g,"1,25 €",bomboni i zvakace gume 
Bonko bomboni sweet double 100 g,"1,35 €",bomboni i zvakace gume 
Haribo zlatni medo bomboni 200 g,"2,72 €",bomboni i zvakace gume 
Ki-ki bomboni duo medo 90 g,"1,25 €",bomboni i zvakace gume 
Ki-ki bomboni medo 90 g,"1,25 €",bomboni i zvakace gume 
Kraš ki ki cola gumeni bomboni 90 g,"1,25 €",bomboni i zvakace gume 
Pez figurice 17 g,"2,89 €",bomboni i zvakace gume 
Kandit bonko magic duo karamele 100 g,"1,35 €",bomboni i zvakace gume 
Čunga Lunga lizalica/žvaka 15g,"0,53 €",bomboni i zvakace gume 
Skittles smoothies bomboni 38g,"0,97 €",bomboni i zvakace gume 
Kandit mentol zeleni 100 g,"1,05 €",bomboni i zvakace gume 
Kandit bomboni mentol ledeni 100 g,"1,05 €",bomboni i zvakace gume 
Orbit refresh.tropic.boč. gum. za žvak. 67g,"4,39 €",bomboni i zvakace gume 
Kraš ki-ki punioza bomboni 90 g,"0,99 €",bomboni i zvakace gume 
Orbit refresher's pepermint bočica 67 g,"4,45 €",bomboni i zvakace gume 
Skittles wild berry bomboni 38g,"0,97 €",bomboni i zvakace gume 
Kandit mentol bomboni tvrdi limun-medeni 100 g,"1,05 €",bomboni i zvakace gume 
Kraš kiki tutti frutti bomboni 100 g,"0,99 €",bomboni i zvakace gume 
Orbit refresher's spearmint bočica 67 g,"4,45 €",bomboni i zvakace gume 
Negro bomboni 100g,"1,15 €",bomboni i zvakace gume 
Skittles crazy sour draže bomboni 38 g,"0,97 €",bomboni i zvakace gume 
Skittles fruits bomboni 38 g,"0,97 €",bomboni i zvakace gume 
Ki-ki bomboni jagoda 100 g,"0,99 €",bomboni i zvakace gume 
Ki-ki bomboni punioza jagoda 90 g,"0,99 €",bomboni i zvakace gume 
Kraš ki-ki plus c bomboni 100 g,"0,99 €",bomboni i zvakace gume 
Čunga lunga šareni štapići žvakaća guma 28g,"0,86 €",bomboni i zvakace gume 
Kraš kiki twist bomboni 100 g,"0,99 €",bomboni i zvakace gume 
Kraš bomboni tvrdi mentol 100 g,"0,98 €",bomboni i zvakace gume 
Haribo zlatni medo gumeni bomboni 100 g,"1,77 €",bomboni i zvakace gume 
Trolli bomboni dino rex 24x100 g,"1,77 €",bomboni i zvakace gume 
Kandit žele bomboni naresci 100 g,"1,17 €",bomboni i zvakace gume 
Trolli bomboni bomb kiss 22x100 g,"1,77 €",bomboni i zvakace gume 
Skittles bomboni vrećica crazy sours 95 g,"1,49 €",bomboni i zvakace gume 
Skittles bomboni vrećica fruits 95 g,"1,49 €",bomboni i zvakace gume 
Haribo gumeni bomboni cola 100 g,"1,77 €",bomboni i zvakace gume 
Haribo gumbeni bomboni crvi 100 g,"1,77 €",bomboni i zvakace gume 
Trolli bombon burger 50 g,"1,77 €",bomboni i zvakace gume 
Trolli bomboni sour glow worms 24x100 g,"1,77 €",bomboni i zvakace gume 
Haribo starmix 100 g,"1,77 €",bomboni i zvakace gume 
Trolli bomboni red fruits rings 100g,"1,69 €",bomboni i zvakace gume 
Haribo bomboni mix fizz 100g,"1,69 €",bomboni i zvakace gume 
M&m's bomboni s čokoladom 90 g,"2,15 €",bomboni i zvakace gume 
Dorina napolitanka cocoa milk 100g,"2,12 €",keksi 
Crvenka jaffa choco biskvitni desert 155 g,"1,52 €",keksi 
Milka cake&choc keks 175 g,"3,39 €",keksi 
Bon gusto napolitanke 370 g,"1,29 €",keksi 
Bon gusto kolač rolada vanilija 300 g,"1,65 €",keksi 
Belvita keksi žitarice i lješnjak 225 g,"2,62 €",keksi 
Bon gusto keks petit 750g,"1,69 €",keksi 
Bon gusto keks petit 400 g,"1,57 €",keksi 
Balconi torta tiramisu 400 g,"4,32 €",keksi 
Bbo keks štrudla smokva 252 g,"1,85 €",keksi 
Bon gusto kolač rolada čokolada 300 g,"1,65 €",keksi 
Kraš sport keks 1 kg,"4,32 €",keksi 
Bon gusto napolitanke 750 g,"3,55 €",keksi 
Bon gusto keks štrudla smokva 264 g,"1,59 €",keksi 
Gullon Choc Chip keks bez šećera 150g,"3,15 €",keksi 
Oreo keks original 66 g,"0,96 €",keksi 
Keks napolitanke choco,"1,22 €",keksi 
Tak Multigrain Kreker Nordic 125 g,"1,09 €",keksi 
Tak Multigrain Kreker Classic 115 g,"1,09 €",keksi 
Gullon Digestive keks bez šećera 250g,"2,39 €",keksi 
Oreo keksi double creme 157 g,"2,42 €",keksi 
Balconi rollino rolat s kakao kremom 1 pak 6x37 g,"2,62 €",keksi 
Kraš petit beurre keks 960 g,"5,59 €",keksi 
Crvenka jaffa biskvitni desert 150 g,"1,52 €",keksi 
Keks oreo 176 g,"2,42 €",keksi 
Kraš napolitanke chocolate cream 420 g,"3,65 €",keksi 
Mcvitie's digestive keks original 400 g,"3,22 €",keksi 
Kraš napolitanke nougat lješnjak 420 g,"3,65 €",keksi 
Koestlin choco cookies original čajno pecivo 200 g,"1,99 €",keksi 
Balconi biskvit mix max 350g,"4,05 €",keksi 
Bambi plazma keks original 150 g,"1,92 €",keksi 
Bon gusto keks kolutići čajni 700 g,"2,69 €",keksi 
Kraš jadro napolitanke original 200 g,"1,87 €",keksi 
Kraš petit beurre keks 480 g,"3,39 €",keksi 
St. michel madeleines mini čoko 175 g,"2,72 €",keksi 
Loacker napolitaner 175 g,"2,45 €",keksi 
Mcvitie's digestive keks original 250 g,"1,49 €",keksi 
Kraš čajni kolutići 800 g,"4,32 €",keksi 
Bon gusto cookies americans style keks 135 g,"1,35 €",keksi 
Bon gusto kolač rolada cappuccino 300 g,"1,65 €",keksi 
Bon gusto keks štrudla miješano voće 264 g,"1,59 €",keksi 
Mcvities digestive choco 200 g,"3,52 €",keksi 
Bambi plazma mljeveni keksi 300 g,"3,35 €",keksi 
Plazma sticks lješnjak 125 g,"2,52 €",keksi 
Plazma 300 g,"3,35 €",keksi 
Kraš lilly čajno pecivo 220 g,"1,39 €",keksi 
Kraš choco napolitanke 250 g,"4,42 €",keksi 
Frondi vafel nougat 250 g,"2,95 €",keksi 
Jaffa crvenka biskvitni desert 300 g,"2,72 €",keksi 
Kraš moto kakao 192 g,"1,49 €",keksi 
Manner keks belvedere 400 g,"3,52 €",keksi 
Gran cereale keksi s čokoladom 230 g,"2,19 €",keksi 
Kraš jadro napolitanke original 430 g,"2,49 €",keksi 
Jaffa kolač brownie choco 75 g,"0,85 €",keksi 
Kraš jadro napolitanke kokos čokolada 430 g,"2,49 €",keksi 
Gran cereale keks klasik 250 g,"1,59 €",keksi 
Gran cereale frutta keksi 250 g,"2,19 €",keksi 
Kraš domaćica čajno pecivo original 300 g,"4,05 €",keksi 
Kraš napolitanke čokoladni preljev 500 g,"7,55 €",keksi 
Kraš domaćica čajno pecivo tamna 275 g,"3,95 €",keksi 
Koestlin piknik petit keks 1 pak 4x230 g,"4,52 €",keksi 
Boom box zobeni keksi brusnica 50 g,"1,14 €",keksi 
Hit keks kakao 220 g,"2,45 €",keksi 
Boom box keks zobeni kokos 50 g,"1,14 €",keksi 
Baiocchi tubo mb 168 g,"2,35 €",keksi 
Kraš petit beurre keks 200 g,"1,55 €",keksi 
Manner napolitanka čokolada 200 g,"2,69 €",keksi 
Manner napolitanka lješnjak 200 g,"2,69 €",keksi 
Kraš prekrašni kolačići nougat punjenje 220 g,"2,79 €",keksi 
Koestlin čoko princeza original čajno pecivo 230 g,"3,22 €",keksi 
Koestlin napolitanke čokolada 370 g,"3,39 €",keksi 
Koestlin paris čajno pecivo 300 g,"2,99 €",keksi 
Koestlin vafel voćne kocke 370 g,"3,39 €",keksi 
Kraš prekrašni kolačići kakao punjenje 220 g,"2,79 €",keksi 
Koestlin speculaas keksi 200 g,"2,25 €",keksi 
Kraš jaffa keks sa želeom od naranče i preljevom od čokolade 125 g,"1,29 €",keksi 
Kraš napolitanke čokoladno punjenje 840 g,"6,05 €",keksi 
Ledo macho čokolada naranča 75 ml,"2,29 €",sladoledi 
Ledo maximo extra malina cake 220 ml,"3,39 €",sladoledi 
Ledo king sladoled kornet čokolada-vanilija 160 ml,"3,42 €",sladoledi 
Ledo snjeguljica sladoled 65 ml,"1,22 €",sladoledi 
Ledo sladoled lino lada duo 90 ml,"2,29 €",sladoledi 
Ledo kornet vanilija 120 ml,"2,22 €",sladoledi 
Ledo kornet stracciatella šumsko voće 120 ml,"2,15 €",sladoledi 
King harmony 90 ml,"3,22 €",sladoledi 
"Quattro nostalgija (silk milk, snjeguljica, ledolina 2 okusa)","7,89 €",sladoledi 
Ledo mini quattro chocomania 900 ml,"5,35 €",sladoledi 
Ledo šlag 220 ml,"1,49 €",sladoledi 
Ledo macho čokolada sladoled 75 ml,"2,52 €",sladoledi 
Ledo macho sladoled vanilija 75 ml,"2,52 €",sladoledi 
Ledo quattro happiness 1650 ml,"8,85 €",sladoledi 
Ledo king double 100 ml,"3,22 €",sladoledi 
Ledo king chocolate obsession 100 ml,"3,22 €",sladoledi 
Ledo king majestic 100 ml,"3,22 €",sladoledi 
Ledo fun time sladoled 6x110 ml,"5,45 €",sladoledi 
Violeta economy toaletni papir dvoslojni 8 rola,"3,09 €",toaletni papiri 
Violeta toaletni papir pure & strong 3 sloja 10/1,"2,99 €",toaletni papiri 
Violeta toaletni papir lavanda premium troslojni 16 rola,"7,89 €",toaletni papiri 
Nuvolette toaletni papir 3 sloja 10/1,"2,99 €",toaletni papiri 
Nuvolette toaletni papir 2 sloja 10 kom,"2,39 €",toaletni papiri 
Violeta Strong & Soft breskva toaletni papir 20/1,"8,15 €",toaletni papiri 
Zewa deluxe toaletni papir pure white 3 sloja 8/1,"4,52 €",toaletni papiri 
Zewa aqua tube deluxe toaletni papir breskva 8/1,"4,52 €",toaletni papiri 
Violeta toaletni papir troslojni miris kamilice 16 rola,"6,95 €",toaletni papiri 
Violeta vlažni toaletni papir s ekstraktom nevena 60 kom,"3,19 €",toaletni papiri 
Zewa papirnate maramice softis menthol 1/1,"0,43 €",papirnati rucnici i maramice 
Zewa soft&strong box maramice 90/1,"3,62 €",papirnati rucnici i maramice 
Nuvolette maramice u kutiji 60/1,"1,15 €",papirnati rucnici i maramice 
Nuvolette maramice 3 sloja 10/1,"1,52 €",papirnati rucnici i maramice 
Nuvolette salvete 38x38 25/1,"1,17 €",papirnati rucnici i maramice 
Zewa Softis style box 4 sloja 80/1,"3,42 €",papirnati rucnici i maramice 
Zewa softis papirnate maramice 4-slojne 8 kom,"2,59 €",papirnati rucnici i maramice 
Violeta papirnati ručnik troslojni clever cut 2 role,"3,29 €",papirnati rucnici i maramice 
Zewa extra long papirnati ručnici 2 sloja 2/1,"1,99 €",papirnati rucnici i maramice 
Zewa kuhinjska rola 2 sloja 1 kom,"2,99 €",papirnati rucnici i maramice 
Violeta papirnate maramice kamilica 10/1,"2,82 €",papirnati rucnici i maramice 
Violeta papirnate maramice 1 pak 10 kom,"2,82 €",papirnati rucnici i maramice 
Teta violeta papirnati ručnici 3 role,"4,29 €",papirnati rucnici i maramice 
Teta violeta papirnati ručnik dvoslojni 2 role,"2,09 €",papirnati rucnici i maramice 
Nuvolette kuhinjski ručnici 2 sloja 3/1,"2,19 €",papirnati rucnici i maramice 
Nuvolette papirnati ručnici jumbo 2 sloja 1/1,"3,59 €",papirnati rucnici i maramice 
Teta violeta salvete super soft lila 2 sloja 25/1 38x38,"2,42 €",papirnati rucnici i maramice 
Nivea extra soft blazinice 80 kom,"3,62 €",blazinice stapici i flasteri 
Gentle care blazinice 80/1,"1,39 €",blazinice stapici i flasteri 
Lola pamučne blazinice za djecu 50/1,"3,85 €",blazinice stapici i flasteri 
Gentle care vata 100 g,"1,57 €",blazinice stapici i flasteri 
Gentle care štapići za uši 200/1,"0,88 €",blazinice stapici i flasteri 
Hansaplast Flaster Universal 10/1,"2,19 €",blazinice stapici i flasteri 
Carefree dnevni ulošci aloe 20 kom,"2,32 €",intimna njega 
o.b. procomfort tamponi normal 8/1,"3,55 €",intimna njega 
o.b. procomfort tamponi normal 16/1,"4,95 €",intimna njega 
o.b. procomfort tamponi super 8/1,"3,59 €",intimna njega 
Always ulošci ultra night 7 kom,"1,75 €",intimna njega 
Libresse freshness & protection higijenski ulošci s krilcima ultra 10 kom,"2,32 €",intimna njega 
Violeta we care higijenski ulošci air fit normal 20/1,"1,65 €",intimna njega 
Libresse freshness & protection higijenski ulošci s krilcima ultra long+ 16 kom,"2,00 €",intimna njega 
Libresse ulošci higijenske uloške maxi noćni 10 kom,"1,99 €",intimna njega 
Always higijenski ulošci ultra long 2 x 8 kom,"4,00 €",intimna njega 
Always higijenski ulošci ultra 1 pak 2x7 kom,"3,50 €",intimna njega 
Always dnevni ulošci normal 60 kom,"3,82 €",intimna njega 
